token,token_en,label,PMI,pmi_sign,polarity_sign,agreement,English,French,Shona,Zulu,Xhosa,Afrikaans,Sepedi,Score,Sentiment,Nature
sharo,Sharo,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
shava,shake,positive,3.14359980899856,1,-1.0,mismatch,Shake,Agiter,Zunza,Xukuza,Shake,Skud,Sisinya,-8.0,Negatif,Verbe
shava,shake,positive,3.14359980899856,1,1.0,match,Shake,Agiter,Zunza,Xukuza,Shake,Skud,Sisinya,4.0,Positif,Verbe
shava,shake,positive,3.14359980899856,1,0.0,mismatch,Shake,Secouer,Zunza,Xukuza,Shake,Skud,Sisinya,0.0,Neutre,Verbe
shava,shake,positive,3.14359980899856,1,0.0,mismatch,Shake,Secouer,Zunza,Xukuza,Shake,Skud,Sisinya,0.0,Neutre,Verbe
similar,similar,neutral,4.092835975674263,0,0.0,match,Similar,Semblable,Zvakafanana,-Fanayo,Efanayo,Dieselfde,E tšoanang,0.0,Neutre,Mot
similar,similar,neutral,4.092835975674263,0,0.0,match,Similar,Semblable,Zvakafanana,-Fanayo,Efanayo,Dieselfde,E tšoanang,0.0,Neutre,Mot
similar,similar,neutral,4.092835975674263,0,1.0,mismatch,Similar,Semblable,Zvakafanana,-Fanayo,Efanayo,Dieselfde,E tšoanang,5.0,Positif,Mot
simping,simping,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
siyayi,we are,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
soccer,soccer,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
soko,market,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
solar,solar,neutral,3.9408328822292136,0,,mismatch,,,,,,,,,,
sounds,sounds,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
spaghetti,spaghetti,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
spin,spin,negative,1.903807662450311,-1,0.0,mismatch,Spin,Filer,Spin,Shwila,Spin,Spin,Spin,0.0,Neutre,Verbe
stadium,stadium,positive,2.973674807556248,1,0.0,mismatch,Stadium,Stade,Nhandare,Indawo yokubukela ibhola,Ibala lemidlalo,Stadion,Lebala la lipapali,0.0,Neutre,Mot
stand,stand,positive,2.895672295554975,1,,mismatch,,,,,,,,,,
stanley,stanley,neutral,4.163225303565661,0,,mismatch,,,,,,,,,,
stats,stats,positive,2.8805654031647667,1,,mismatch,,,,,,,,,,
stereki,steer,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
sungai,sungai,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
sunungukai,free,positive,3.1435998089985606,1,1.0,match,free,libre,Yemahara,khululekile,simahla,bevry,MAHALA,1.0,Positif,Verbe
sunungukai,free,positive,3.1435998089985606,1,1.0,match,Free,Libre,Yemahara,Khululekile,Simahla,Bevry,MAHALA,9.0,Positif,Mot
super,super,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
systems,systems,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
tag,tag,neutral,4.3558703815080575,0,,mismatch,,,,,,,,,,
takambo,We have been,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
takawirirana,we are in harmony,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
taken,taken,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
tasvika,we have arrived,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
tatenda,Thanks,negative,1.903807662450311,-1,1.0,mismatch,THANKS,  Merci,NDATENDA,Ukuthakasela,ENKOSI,Dank,KE A LEBOGA,5.0,Positif,Mot
tatenda,Thanks,negative,1.903807662450311,-1,1.0,mismatch,THANKS,Merci,NDATENDA,Ukuthakasela,ENKOSI,Dank,Kea leboha,1.0,Positif,Mot
taurai,speak,positive,2.9915967155535106,1,1.0,match,Speak,Parle,Taura,Khuluma,Thetha,Praat,Bua,2.0,Positif,Verbe
taurai,speak,positive,2.9915967155535106,1,1.0,match,speak,parle,taura,khuluma,thetha,praat,bua,2.0,Positif,Verbe
teams,teams,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
tee,tee,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
tega,that,negative,1.903807662450311,-1,1.0,mismatch,that,cela,izvo,leyo,loo nto,daardie,seo,4.0,Positif,Mot
tega,that,negative,1.903807662450311,-1,1.0,mismatch,that,celle,izvo,leyo,loo nto,daardie,seo,9.0,Positif,Mot
temba,Temba,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
tengerai,seas,neutral,4.163225303565661,0,,mismatch,,,,,,,,,,
terezim,Terezim,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
tevera,follow up,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
theories,theories,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
thirsty,thirsty,positive,3.1435998089985606,1,1.0,match,Thirsty,Soif,Nyota,-Omile,Unxaniwe,Dors,Nyoriloeng,4.0,Positif,Mot
thirsty,thirsty,positive,3.1435998089985606,1,1.0,match,thirsty,soif,nyota,-omile,unxaniwe,dors,nyoriloeng,1.0,Positif,Verbe
thirsty,thirsty,positive,3.1435998089985606,1,-1.0,mismatch,Thirsty,Soif,Nyota,-Omile,Unxaniwe,Dors,Nyoriloeng,-5.0,Negatif,Mot
thirsty,thirsty,positive,3.1435998089985606,1,-1.0,mismatch,Thirsty,Soif,Nyota,-Omile,Unxaniwe,Dors,Nyoriloeng,-2.0,Negatif,Mot
though,though,neutral,3.9408328822292136,0,,mismatch,,,,,,,,,,
tichikura,we grow up,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
till,till,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
tinawo,we have,neutral,3.8704435543378155,0,0.0,match,We have,nous avons,Tine,Sine,Si,Ons het,Re na le,0.0,Neutre,Verbe
tinoendesa,we submit,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
tirikuti,we are saying,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
tiudze,tell us,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
tizivane,We should have to have,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
toga,toga,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
tora,tora,positive,2.937148931531134,1,,mismatch,,,,,,,,,,
toxic,toxic,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
tozoona,then,neutral,4.066363764313072,0,,mismatch,,,,,,,,,,
tsom,showed,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
tuka,disperse,negative,1.903807662450311,-1,-1.0,match,disperse,disperser,Durperse,hlakaza,ukusasazeka,uiteenjaag,haseke,-6.0,Negatif,Verbe
tumirai,send,neutral,4.092835975674263,0,1.0,mismatch,send,envoyer,Tumira,thuma,thumela,stuur,romella,2.0,Positif,Verbe
tumirai,send,neutral,4.092835975674263,0,1.0,mismatch,send,envoyer,Tumira,thuma,thumela,stuur,romella,1.0,Positif,Verbe
tumirai,send,neutral,4.092835975674263,0,1.0,mismatch,send,envoyer,Tumira,thuma,thumela,stuur,romella,3.0,Positif,Verbe
twins,twins,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
uchienda,off,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
uchinge,while,neutral,4.33511182134126,0,,mismatch,,,,,,,,,,
ufunge,swear,positive,3.14359980899856,1,1.0,match,Swear,Jurer,Kupika,Thuka,Ukufunga,Vloek,Hlapanya,6.0,Positif,Verbe
ufunge,swear,positive,3.14359980899856,1,1.0,match,Swear,Jurer,Kupika,Thuka,Ukufunga,Vloek,Hlapanya,7.0,Positif,Verbe
ufunge,swear,positive,3.14359980899856,1,1.0,match,swear,jurement,kupika,thuka,ukufunga,vloek,hlapanya,6.0,Positif,Mot
ufunge,swear,positive,3.14359980899856,1,1.0,match,swear,jurer,kupika,thuka,ukufunga,vloek,hlapanya,9.0,Positif,Mot
unkols,unch,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unogwara,you are right,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unongoona,you just see,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unongowona,you just see,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unotoita,you even do,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unotoshaya,you just lack,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
unozoona,you will see,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
urionline,urionline,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
uripo,you are there,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
usa,usa,negative,1.9038076624503113,-1,,mismatch,,,,,,,,,,
usaita,don't do,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
username,username,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vachida,like,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vachidzidza,studying,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vachigadzira,making,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vachijola,injola,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vachipihwa,being given,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
vachiramba,refusing,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vachirova,striking,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vadii,wage,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
vadye,they may eat,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
vaenda,they are gone,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vafundisi,clergymen,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vaibika,vaibika,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vaigona,they could,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vaimbi,musicians,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
vaipfeka,they wore,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vaka,guard,neutral,4.3558703815080575,0,1.0,mismatch,Guard,Gardé ,Chengetedza,Vikela,Unogada,Hou wag,Balebeli,1.0,Positif,Mot
vakabva,they left,neutral,3.9408328822292136,0,,mismatch,,,,,,,,,,
vakajaidzwa,they were faded,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vakanyarara,are silent,neutral,4.355870381508057,0,,mismatch,,,,,,,,,,
vakapfeka,they are wearing,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vakasaina,have signed,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
vakazvipira,they are committed,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
vakuenda,they went,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vamboita,have ever been,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vange,there are,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vanobvumirana,they agree,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vanoisa,they put,neutral,4.1859453800657445,0,,mismatch,,,,,,,,,,
vanomhanya,they run,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vanoona,they see,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vanorova,they beat,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vanorwirawo,they also fight,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
vanoshora,they criticize,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vanosvika,they arrive,neutral,3.993300302123349,0,,mismatch,,,,,,,,,,
vanotarisira,they expect,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
vanotaura,they talk,neutral,3.9773587582543275,0,,mismatch,,,,,,,,,,
vapera,they are over,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
varamba,they have rejected,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
varikutiza,they are running away,neutral,4.066363764313072,0,,mismatch,,,,,,,,,,
varimi,farmers,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
varwadziwa,they are hurt,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vasiyana,they are different,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vatambi,players,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
vavhote,vote,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vawanda,they have multiplied,neutral,4.13347796017161,0,,mismatch,,,,,,,,,,
vazive,know them,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
vekuti,they,positive,2.9509547310561643,1,0.0,mismatch,they,ils,ivo,bona,bona,hulle,ba,0.0,Neutre,Mot
vembwa,of the dog,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vevana,for children,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
vharira,block,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vhesi,verse,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vhoti,vote,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
vice,vice,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
villas,villas,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
visit,visit,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
waiziva,you knew,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
walzy,walzy,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
wandiri,I am,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wanna,wanna,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
washadaya,he crashed,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wasn’t,wasn’t,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wechikadzi,the female,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wee,wee,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
wekuda,of love,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wekutanga,wekutanga,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
wembudzi,of goats,neutral,4.13347796017161,0,,mismatch,,,,,,,,,,
wemumwe,of one's,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
western,western,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
wezim,wezim,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
winning,winning,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
woisa,put,neutral,4.092835975674263,0,1.0,mismatch,put,mettre,isa,beka,faka,set,beha,2.0,Positif,Verbe
woisa,put,neutral,4.092835975674263,0,1.0,mismatch,put,mettre,isa,beka,faka,set,beha,3.0,Positif,Verbe
woisa,put,neutral,4.092835975674263,0,1.0,mismatch,Put,Mettre,Isa,Beka,Faka,Set,Beha,2.0,Positif,Verbe
yaanayo,"""Play Button",neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
yadonha,it's dropped,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
yakabatana,connected,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
yakaruma,bitter,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
yakatumirwa,posted,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
yakazara,full,negative,1.903807662450311,-1,1.0,mismatch,Full,Plein,Izere,-Gcwele,Igcwele,Vol,E tletse,6.0,Positif,Mot
yakazara,full,negative,1.903807662450311,-1,0.0,mismatch,full,plein,izere,-gcwele,igcwele,vol,e tletse,0.0,Neutre,Mot
yakazara,full,negative,1.903807662450311,-1,0.0,mismatch,full,plein,izere,-gcwele,igcwele,vol,e tletse,0.0,Neutre,Mot
yakazara,full,negative,1.903807662450311,-1,1.0,mismatch,Full,Plein,Izere,-Gcwele,Igcwele,Vol,E tletse,6.0,Positif,Mot
yamuka,YAmuka,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
yapa,deviate,neutral,3.8704435543378155,0,1.0,mismatch,deviate,dévier,kutsauka,phambuka,phambuka,afwyk,kheloha,3.0,Positif,Verbe
yapera,is completed,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
yeafrima,of the agriculture,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
yebasa,yebasa,positive,2.9915967155535106,1,,mismatch,,,,,,,,,,
yechibage,of corn,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
yegukurahundi,of the grain,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
yekucheka,for cutting,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
yekupedza,to finish,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
yekurarahouse,of sleephouse,positive,2.973674807556248,1,,mismatch,,,,,,,,,,
yekuraratownhouse,yekuraratownhouse,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
yekuroja,for a shop,positive,3.056136967748221,1,,mismatch,,,,,,,,,,
yekut,to,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
yemazuva,of days,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
yemhando,yemhando,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
yemukati,internal,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
yepamusoro,uppercase,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
yevanhu,of people,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
ziya,will,negative,1.903807662450311,-1,1.0,mismatch,will,volonter,kuda,isifiso,iya,begeerte,thato,3.0,Positif,Mot
ziya,will,negative,1.903807662450311,-1,0.0,mismatch,will,testament,kuda,isifiso,iya,begeerte,thato,0.0,neutrre ,Mot
ziya,will,negative,1.903807662450311,-1,1.0,mismatch,Will,Volonté,Kuda,Isifiso,Iya,Begeerte,Thato,4.77272727272727,Positif,Mot
ziya,will,negative,1.903807662450311,-1,1.0,mismatch,Will,Volonté,Kuda,Isifiso,Iya,Begeerte,Thato,7.0,Positif,Mot
zondo,zondo,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
zvakabva,it came from,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
zvamutori,what is,neutral,3.8704435543378155,0,1.0,mismatch,what is,ce qui est,chii,yini,Yintoni i,Wat is,ke eng,9.0,Positif,Mot
zvega,only,negative,1.903807662450311,-1,1.0,mismatch,Only,  Seulement,Chete,Kuphela,Kuphela,Enigste,Fela,5.0,Positif,Mot
zvega,only,negative,1.903807662450311,-1,1.0,mismatch,Only,Seulement,Chete,Kuphela,Kuphela,Enigste,Feela,1.0,Positif,Mot
zvega,only,negative,1.903807662450311,-1,1.0,mismatch,Only,Seulement,Chete,Kuphela,Kuphela,Enigste,Feela,3.0,Positif,Mot
zvemashuwa,symptom,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
zvemukati,content,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
zvikuru,very,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
zvikwereti,loans,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
zvinei,What is,negative,1.903807662450311,-1,1.0,mismatch,what is,ce qui est,chii,yini,Yintoni i,Wat is,ke eng,9.0,Positif,Mot
zvinokuita,it makes you,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
zvinokwanisa,can,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
zvinonaka,delicious,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
zvinorevei,what does it mean,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
zvinoshamisa,amazing,neutral,4.092835975674263,0,,mismatch,,,,,,,,,,
zvinosiririsa,sad,negative,1.903807662450311,-1,-1.0,match,Sad,Triste,Suwa,-Lusizi,Ukukhazeka,Treurig,Masoabi,-6.0,Negatif,Mot
zvinotengeswa,are sold,neutral,3.8704435543378155,0,,mismatch,,,,,,,,,,
zvirizvo,it's,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
zviye,of,neutral,4.355870381508057,0,0.0,match,of,de,of,iwa-,ye,van,tsa,0.0,Neutre,Article
zviye,of,neutral,4.355870381508057,0,0.0,match,of,de,of,iwa-,ye,van,tsa,0.0,Neutre,Mot
если,If,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
քրիստոս,Christ,neutral,4.13347796017161,0,,mismatch,,,,,,,,,,
משפחת,Family,negative,1.903807662450311,-1,1.0,mismatch,family,famille,mhuri,umndeni,usapho,familie,Lelapa,2.0,Positif,Mot
משפחת,Family,negative,1.903807662450311,-1,1.0,mismatch,family,famille,mhuri,umndeni,usapho,familie,Lelapa,3.0,Positif,Mot
משפחת,Family,negative,1.903807662450311,-1,0.0,mismatch,family,famille,mhuri,umndeni,usapho,familie,Lelapa,0.0,Neutre,Mot
משפחת,Family,negative,1.903807662450311,-1,1.0,mismatch,Family,Famille,Mhuri,Umndeni,Usapho,Familie,Lelapa,8.0,Positif,Mot
עד,to,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
صوت,voice,positive,3.1435998089985606,1,1.0,match,voice,voix,Izwi,iphimbo,ilizwi,stem,Lentsoe,2.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,2.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,5.0,Positif,Mot
صوت,voice,positive,3.1435998089985606,1,1.0,match,Voice,Voix,Izwi,Iphimbo,Ilizwi,Stem,Lentsoe,2.0,Positif,Verbe
அழைத்துக்கொண்டு,Carrying,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
அவன்,He,negative,1.903807662450311,-1,0.0,mismatch,He,Il,Iye,Yena,Yena,Hy,He,0.0,Neutre,Mot
அவன்,He,negative,1.903807662450311,-1,0.0,mismatch,he,il,iye,yena,yena,hy,He,0.0,Neutre,Mot
သို့,Into,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
–,,positive,2.9509547310561643,1,,mismatch,,,,,,,,,,
🇿🇼,,positive,2.9212073876621125,1,,mismatch,,,,,,,,,,
👉,,positive,3.14359980899856,1,,mismatch,,,,,,,,,,
👏🏿,,positive,2.9915967155535106,1,,mismatch,,,,,,,,,,
😢,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
😣,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
😹😹😹😹,,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
🙆‍♀️,,negative,1.9038076624503113,-1,,mismatch,,,,,,,,,,
🙏,,positive,3.1435998089985606,1,,mismatch,,,,,,,,,,
🤦🏾‍♀️,,negative,1.903807662450311,-1,,mismatch,,,,,,,,,,
